Vuln_ID,Brand,ProdType,Category,Price USD,YDif,Protocols,TCPIP,GATT,RF,MTP,DSP,RS232,CCX,APDU,DataStorage,PersonalInfo,Location,Auth-Encryption,CommCap,LTE,DSL,HSPA,GSM,Cellular,BLE,Bluetooth,ISM,LPN,Z-Wave,Lutron,Kidde,NFC,ZigBee,USB,MicroSD,SD Card,e-SATA,CF Card,Smart Card,Serial,UART,Coaxial,Console,Fiber,WiFi,Ethernet,CD/DVD,RFID,Infrared,CVSS,CVSS1,CVSS2,CVSS3,CVSS4,CVSS5
CVE-2018-21167,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,5.5,1,2,2,1,2
CVE-2018-21168,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2018-21169,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21170,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21171,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21172,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21173,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21174,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,7.2,2,3,2,2,3
CVE-2018-21175,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,7.2,2,3,2,2,3
CVE-2018-21176,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,7.2,2,3,2,2,3
CVE-2018-21177,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,7.2,2,3,2,2,3
CVE-2018-21178,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21179,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21180,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21181,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,7.2,2,3,2,2,3
CVE-2018-21182,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21183,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21184,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21185,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21186,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21187,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21188,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21189,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21190,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21191,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21192,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21193,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21194,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21195,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21196,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21197,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21198,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21199,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21200,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21201,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21202,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21203,NETGEAR,WiFi Router,Telecomm,99,5,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB,",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21204,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21205,NETGEAR,WiFi Router,Telecomm,99,5,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB,",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21206,NETGEAR,WiFi Router,Telecomm,99,5,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB,",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21207,NETGEAR,WiFi Router,Telecomm,99,5,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB,",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21208,NETGEAR,WiFi Router,Telecomm,99,5,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB,",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21209,NETGEAR,WiFi Router,Telecomm,61,5,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2018-21210,NETGEAR,WiFi Router,Telecomm,99,5,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB,",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21211,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21212,NETGEAR,WiFi Router,Telecomm,99,5,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB,",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21213,NETGEAR,WiFi Router,Telecomm,99,5,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB,",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21214,NETGEAR,WiFi Router,Telecomm,99,5,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB,",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21215,NETGEAR,WiFi Router,Telecomm,90,3,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB,",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21216,NETGEAR,WiFi Router,Telecomm,90,3,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB,",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21217,NETGEAR,WiFi Router,Telecomm,90,3,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB,",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21218,NETGEAR,WiFi Router,Telecomm,90,3,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB,",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21219,NETGEAR,WiFi Router,Telecomm,90,3,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB,",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21220,NETGEAR,WiFi Router,Telecomm,90,3,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB,",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21221,NETGEAR,WiFi Router,Telecomm,90,3,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB,",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21222,NETGEAR,WiFi Router,Telecomm,90,3,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB,",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21223,NETGEAR,WiFi Router,Telecomm,90,3,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB,",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21224,NETGEAR,WiFi Router,Telecomm,90,3,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB,",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21225,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21226,NETGEAR,WiFi Router,Telecomm,16,4,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-21227,NETGEAR,WiFi Router,Telecomm,309,1,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, DSL, Ethernet, USB, Phone",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21228,NETGEAR,WiFi Router,Telecomm,309,1,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, DSL, Ethernet, USB, Phone",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-21229,NETGEAR,WiFi Router,Telecomm,306,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,Fiber,WiFi,Ethernet,,,,6.5,2,3,2,2,2
CVE-2018-21230,NETGEAR,WiFi Router,Telecomm,309,1,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, DSL, Ethernet, USB, Phone",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,5.4,1,1,1,1,2
CVE-2018-21231,NETGEAR,WiFi Router,Telecomm,309,1,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, DSL, Ethernet, USB, Phone",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,5.4,1,1,1,1,2
CVE-2018-3856,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.9,3,4,4,4,3
CVE-2018-3863,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.9,3,4,4,4,3
CVE-2018-3864,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-3865,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-3866,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.9,3,4,4,4,3
CVE-2018-3867,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.9,3,4,4,4,3
CVE-2018-3872,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.9,3,4,4,4,3
CVE-2018-3873,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-3874,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-3875,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-3876,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-3877,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-3878,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.9,3,4,4,4,3
CVE-2018-3879,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-3880,Samsung,Smart Hub,Smart Home,179,3,"TCPIP, GATT, RF, MTP",TCPIP,GATT,RF,MTP,,,,,Remote,Yes,No,Symmetric,"WiFi, Ethernet, USB, ZigBee, Z-Wave, Bluetooth",,,,,,,Bluetooth,,,Z-Wave,,,,ZigBee,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.9,3,4,4,4,3
CVE-2018-3890,Yi,Smart Camera,Smart Home,51,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, MicroSD",,,,,,,,,,,,,,,,MicroSD,,,,,,,,,Fiber,WiFi,,,,,6.8,2,3,2,2,2
CVE-2018-3891,Yi,Smart Camera,Smart Home,51,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, MicroSD",,,,,,,,,,,,,,,,MicroSD,,,,,,,,,Fiber,WiFi,,,,,4.6,1,1,1,1,2
